Time,Fuse_MCCB,MCCB,Fuse,HCB,SSCB
0.0,9.880984919163893e-15,9.880984919163893e-15,9.880984919163893e-15,9.880984919163893e-15,9.880984919163893e-15
0.06844626967830253,4.5703178241929265e-8,2.6487325374136006e-6,6.229296909410209e-7,6.261756084757764e-7,4.530773323185855e-8
0.13689253935660506,4.592772329115036e-8,2.6480811885498667e-6,6.228839697364208e-7,6.262081304608813e-7,4.5532495773770165e-8
0.2053388090349076,4.588073088118705e-8,2.647381840192864e-6,6.226677803367053e-7,6.260030497307056e-7,4.548570786688799e-8
0.2737850787132101,4.592666169589421e-8,2.647118358845013e-6,6.227018856108657e-7,6.259422440368922e-7,4.553182320066185e-8
0.34223134839151265,4.604145820152894e-8,2.6473355623224393e-6,6.230008751106908e-7,6.260098391885904e-7,4.564678124374666e-8
0.4106776180698152,4.6213351589941e-8,2.6480849975030196e-6,6.235895090300758e-7,6.262012884894474e-7,4.581881030141233e-8
0.4791238877481177,4.643569162521288e-8,2.649419313827117e-6,6.244960855106285e-7,6.265164852470306e-7,4.604125769525069e-8
0.5475701574264202,4.6704408562803224e-8,2.6513906519198827e-6,6.257502358497646e-7,6.269573910033799e-7,4.631005123822973e-8
0.6160164271047228,4.701689770847395e-8,2.654050136441377e-6,6.273820325475299e-7,6.27527028451702e-7,4.662258412668763e-8
0.6844626967830253,4.737145198330239e-8,2.657447735976426e-6,6.294215830759953e-7,6.282289871650804e-7,4.697714728330027e-8
0.7529089664613279,4.776695339270276e-8,2.6616322662542657e-6,6.318988401421421e-7,6.290671706876694e-7,4.737262049303581e-8
0.8213552361396304,4.820268539873496e-8,2.6666514426620935e-6,6.348435073189052e-7,6.300456486529882e-7,4.7808285663641925e-8
0.8898015058179329,4.8678216679753916e-8,2.672551947968671e-6,6.382849944142066e-7,6.311685719628812e-7,4.82837094750721e-8
0.9582477754962354,4.91933199731065e-8,2.6793795019353084e-6,6.42252397820009e-7,6.324401177204564e-7,4.8798663221383265e-8
1.0266940451745379,4.974792411349682e-8,2.6871789338134278e-6,6.46774498735958e-7,6.338644604753085e-7,4.93530738499004e-8
1.0951403148528405,5.0342074398024295e-8,2.695994242407629e-6,6.518797641685836e-7,6.354457496859922e-7,4.994698488136606e-8
1.163586584531143,5.0975903387318056e-8,2.705868651808885e-6,6.575963533705931e-7,6.371880947320108e-7,5.0580527655164076e-8
1.2320328542094456,5.164961414116931e-8,2.716844664130136e-6,6.639521272777671e-7,6.390955596957681e-7,5.125390378779571e-8
1.300479123887748,5.236346534154279e-8,2.7289641053585e-6,6.709746599442568e-7,6.411721575894092e-7,5.196737007384655e-8
1.3689253935660506,5.311775663763285e-8,2.7422681631028567e-6,6.786912437606318e-7,6.434218458029051e-7,5.2721225052287934e-8
1.4373716632443532,5.391282353883753e-8,2.7567974251185845e-6,6.871289031096239e-7,6.458485271032544e-7,5.351580267820566e-8
1.5058179329226558,5.47490257574168e-8,2.77259190717416e-6,6.963143979188402e-7,6.484560454156352e-7,5.435146133159208e-8
