Time,Left_Fuse_MCCB,Left_MCCB,Left_Fuse,Left_HCB,Left_SSCB,Right_Fuse_MCCB,Right_MCCB,Right_Fuse,Right_HCB,Right_SSCB
1.7111567419575633,5.730749219612363e-8,1.2596073813986308e-6,5.382465574355066e-7,2.938976775279656e-7,5.7108808459993554e-8,5.730965846328928e-8,1.6254602888121639e-6,2.4748398108620506e-7,4.2061235261403596e-7,5.7108808459993554e-8
1.7796030116358659,5.8311727113569134e-8,1.2666370398095594e-6,5.451268649814267e-7,2.9554103075923877e-7,5.8112743506200104e-8,5.8314067463705044e-8,1.6406796159440518e-6,2.540470664946781e-7,4.2334112082542674e-7,5.8112743506200104e-8
1.8480492813141685,5.9359101967082495e-8,1.2741416908212955e-6,5.524840620552141e-7,2.972730411832103e-7,5.9159792398233435e-8,5.9361624948905956e-8,1.6569246964470707e-6,2.6105432671119644e-7,4.2622356621890845e-7,5.9159792398233435e-8
1.9164955509924708,6.045004730115267e-8,1.2821326116352338e-6,5.603313690816236e-7,2.9909504650760255e-7,6.025038512547098e-8,6.045276157440327e-8,1.6742217665566272e-6,2.6851829237894975e-7,4.2926229404383065e-7,6.025038512547098e-8
1.9849418206707734,6.158499799013839e-8,1.2906209500007648e-6,5.686818920214165e-7,3.010083723387069e-7,6.138495600715999e-8,6.158791221455573e-8,1.6925967671888031e-6,2.764513895581189e-7,4.324598751326292e-7,6.138495600715999e-8
2.0533880903490758,6.276438935248763e-8,1.299617724548341e-6,5.775486203729585e-7,3.030143306270716e-7,6.256393980663688e-8,6.27675125208782e-8,1.7120753473820471e-6,2.8486593628418433e-7,4.358188420150455e-7,6.256393980663688e-8
2.1218343600273784,6.398865670664833e-8,1.3091338290083243e-6,5.869444290595993e-7,3.051142184462563e-7,6.378777139826042e-8,6.399199781181864e-8,1.732682871735669e-6,2.937741454545062e-7,4.3934169280390734e-7,6.378777139826042e-8
2.190280629705681,6.525823625924687e-8,1.319180035874723e-6,5.968820805390962e-7,3.073093205463451e-7,6.505688654456776e-8,6.526180462707032e-8,1.7544444269601556e-6,3.031881243842349e-7,4.430308907510394e-7,6.505688654456776e-8
2.2587268993839835,6.657355799966069e-8,1.3297669909650978e-6,6.073742175871644e-7,3.096009020264745e-7,6.637171456880253e-8,6.657736284498839e-8,1.7773848196567243e-6,3.131198690331516e-7,4.468888599173937e-7,6.637171456880253e-8
2.327173169062286,6.793505302749026e-8,1.3409052250779041e-6,6.184333721792612e-7,3.1199021621741707e-7,6.773268623749829e-8,6.793910400926251e-8,1.8015285884187549e-6,3.2358127166620676e-7,4.5091799405483357e-7,6.773268623749829e-8
2.3956194387405887,6.934314555895327e-8,1.3526051461099087e-6,6.300719569418689e-7,3.144784979092208e-7,6.914022532278352e-8,6.934745222508809e-8,1.8268999979476064e-6,3.3458411263787013e-7,4.551206481684389e-7,6.914022532278352e-8
2.4640657084188913,7.079825770084369e-8,1.364877045939572e-6,6.423022695933867e-7,3.170669670149451e-7,7.059475315429609e-8,7.08028298213037e-8,1.8535230471572461e-6,3.461400636117773e-7,4.594991456219333e-7,7.059475315429609e-8
2.532511978097194,7.230080401043892e-8,1.3777310967633127e-6,6.551364871709708e-7,3.1975682557305873e-7,7.209668428931337e-8,7.230565168825365e-8,1.8814214649554017e-6,3.582606831198376e-7,4.6405577369679207e-7,7.209668428931337e-8
2.600958247775496,7.385119749070412e-8,1.391177356868667e-6,6.685866708044941e-7,3.22549261855265e-7,7.364643095364443e-8,7.385633071788078e-8,1.91061871646081e-6,3.709574192267695e-7,4.687927884772236e-7,7.364643095364443e-8
2.6694045174537986,7.5449839598285e-8,1.4052257617525044e-6,6.82664754614315e-7,3.2544544181778434e-7,7.524439404882344e-8,7.545526836683081e-8,1.9411379937883666e-6,3.8424159998218244e-7,4.737124077447419e-7,7.524439404882344e-8
2.737850787132101,7.709712923631429e-8,1.4198861338909907e-6,6.973825532607947e-7,3.2844651887131704e-7,7.689097236696085e-8,7.710286398232569e-8,1.973002224375797e-6,3.9812443941578124e-7,4.788168197489284e-7,7.689097236696085e-8
2.8062970568104038,7.879345720329667e-8,1.4351681757451829e-6,7.12751754283758e-7,3.3155362710868275e-7,7.858655604042752e-8,7.879950836287009e-8,2.006234063989254e-6,4.1261703098705027e-7,4.841081774342726e-7,7.858655604042752e-8
2.8747433264887063,8.053920597106412e-8,1.4510814708712516e-6,7.287839162151144e-7,3.347678826370881e-7,8.033152731901083e-8,8.05455843133629e-8,2.040855895391047e-6,4.2773034458765125e-7,4.895886005495953e-7,8.033152731901083e-8
2.943189596167009,8.233475101704357e-8,1.4676354834763927e-6,7.454904672465901e-7,3.380903839111937e-7,8.212626112502619e-8,8.234146720020874e-8,2.076889826452266e-6,4.43475224987111e-7,4.952601754260044e-7,8.212626112502619e-8
3.0116358658453115,8.418046049118999e-8,1.4848395576416706e-6,7.628827016770146e-7,3.4152221284333706e-7,8.397112494229475e-8,8.418752517336259e-8,2.1143576868221103e-6,4.5986238983442007e-7,5.011249563091624e-7,8.397112494229475e-8
3.080082135523614,8.607669421678565e-8,1.5027029162117955e-6,7.809717775808522e-7,3.450644325830865e-7,8.58664785940988e-8,8.608411850019593e-8,2.1532810250413092e-6,4.769024253281628e-7,5.071849642490633e-7,8.58664785940988e-8
3.1485284052019162,8.802380024874878e-8,1.521234654799919e-6,7.997687087035743e-7,3.4871808518577296e-7,8.781266946922273e-8,8.803159523562698e-8,2.1936810996603384e-6,4.946057788890457e-7,5.134421844354975e-7,8.781266946922273e-8
3.216974674880219,9.002212264519471e-8,1.540443749226128e-6,8.19284369679707e-7,3.5248419927302876e-7,8.981004129271497e-8,9.003029932674878e-8,2.235578882792133e-6,5.129827642669227e-7,5.198985733034789e-7,8.981004129271497e-8
3.2854209445585214,9.207199391791931e-8,1.5603390454144161e-6,8.395294849306012e-7,3.5636378215020414e-7,9.185892613228219e-8,9.2080563951491e-8,2.278995048343724e-6,5.320435504385657e-7,5.265560519829293e-7,9.185892613228219e-8
3.353867214236824,9.417373725284506e-8,1.580929260946995e-6,8.60514626555009e-7,3.6035782269294714e-7,9.395964672975765e-8,9.418271174066462e-8,2.323949967908412e-6,5.517981593872179e-7,5.334165084081022e-7,9.395964672975765e-8
3.4223134839151266,9.63276661769541e-8,1.6022229817336253e-6,8.822502103322805e-7,3.6446729045902515e-7,9.61125163900789e-8,9.633705677636328e-8,2.3704637057697653e-6,5.722564621057913e-7,5.40481797539627e-7,9.61125163900789e-8
3.490759753593429,9.85340857795336e-8,1.624228661789573e-6,9.047464922806725e-7,3.68693137908771e-7,9.831783986946618e-8,9.854390425889648e-8,2.4185560125733474e-6,5.93428175488242e-7,5.477537416975764e-7,9.831783986946618e-8
3.5592060232717317,1.0079328882639516e-7,1.6469546160191584e-6,9.280135609968099e-7,3.730362946319232e-7,1.00575909156575e-7,1.0080354684305348e-7,2.4682463158898216e-6,6.153228534477861e-7,5.552341276748862e-7,1.00575909156575e-7
3.6276522929500343,1.0310556264325754e-7,1.6704090257668724e-6,9.520613385438637e-7,3.774976765624771e-7,1.028870114661018e-7,1.0311627196557538e-7,2.519553718771661e-6,6.379498896924574e-7,5.629247132876714e-7,1.028870114661018e-7
3.696098562628337,1.0547117834658337e-7,1.6945999250506105e-6,9.768995662406965e-7,3.8207817387725385e-7,1.052514176924646e-7,1.0548235096496938e-7,2.5724969827667366e-6,6.613185022930068e-7,5.708272172721962e-7,1.052514176924646e-7
3.764544832306639,1.0789040261194316e-7,1.7195352085552784e-6,1.0025378101019555e-6,3.8677866287528673e-7,1.076693937340778e-7,1.0790205062782832e-7,2.627094530582852e-6,6.854377390119737e-7,5.789433291658597e-7,1.076693937340778e-7
3.8329911019849416,1.1036348712689659e-7,1.7452226190872722e-6,1.0289854455169944e-6,3.915999959858141e-7,1.1014119127850108e-7,1.1037562275273416e-7,2.683364427880086e-6,7.103164629818082e-7,5.872747015356339e-7,1.1014119127850108e-7
3.9014373716632442,1.1289067514130835e-7,1.7716697507941248e-6,1.0562516581380521e-6,3.96543007208372e-7,1.1266705313150993e-7,1.1290331058955161e-7,2.7413243813834143e-6,7.359633525938492e-7,5.958229538638449e-7,1.1266705313150993e-7
3.969883641341547,1.1547219858076829e-7,1.7988840427252129e-6,1.0843454353315352e-6,4.016085102254152e-7,1.1524721066358268e-7,1.1548534628591511e-7,2.8009917256710537e-6,7.62386893726763e-7,6.045896713269272e-7,1.1524721066358268e-7
4.038329911019849,1.1810827826863601e-7,1.8268727756121095e-6,1.1132755597387245e-6,4.0679729829129485e-7,1.1788188458705662e-7,1.1812195055416197e-7,2.8623834152918803e-6,7.895953729741834e-7,6.135764036852009e-7,1.1788188458705662e-7
4.1067761806981515,1.2079912492524159e-7,1.855643069093027e-6,1.1430506048348832e-6,4.1211014456532524e-7,1.2057128517817262e-7,1.2081333433666686e-7,2.925516014995466e-6,8.17596874091997e-7,6.227846673922954e-7,1.2057128517817262e-7
4.175222450376454,1.2354493772459563e-7,1.885201877716014e-6,1.1736789277128068e-6,4.175478020007617e-7,1.2331561138889668e-7,1.23559697029485e-7,2.9904056891849606e-6,8.4639926911656e-7,6.322159431526586e-7,1.2331561138889668e-7
4.243668720054757,1.263459044054116e-7,1.9155559847217063e-6,1.2051686607561507e-6,4.231110015684436e-7,1.2611505040283078e-7,1.2636122626030755e-7,3.0570681899266816e-6,8.760102117033597e-7,6.418716755884901e-7,1.2611505040283078e-7
4.312114989733059,1.292021999388382e-7,1.946711999489814e-6,1.2375277055332035e-6,4.2880045247883913e-7,1.2896977730214587e-7,1.292180972223278e-7,3.125518846402997e-6,9.064371311318098e-7,6.517532729066744e-7,1.2896977730214587e-7
4.380561259411362,1.3211399219059672e-7,1.978676356761966e-6,1.2707637300213293e-6,4.34616846178848e-7,1.3187995895336257e-7,1.3213047767024477e-7,3.1957725578068974e-6,9.376872280864035e-7,6.618621107845613e-7,1.3187995895336257e-7
4.4490075290896645,1.3508143181795162e-7,2.011455304096188e-6,1.304884152841801e-6,4.4056084802512885e-7,1.3484574634681223e-7,1.3509851848336751e-7,3.267843773580026e-6,9.69767460667903e-7,6.721995239322709e-7,1.3484574634681223e-7
4.517453798767967,1.381046625947846e-7,2.045054906196775e-6,1.3398961450361568e-6,4.4663310561077196e-7,1.3786728247922042e-7,1.3812236365762232e-7,3.341746490304054e-6,1.0026845455035627e-6,6.827668144193666e-7,1.3786728247922042e-7
4.58590006844627,1.4118381497230104e-7,2.0794810350333037e-6,1.3758066174096584e-6,4.528342436582733e-7,1.4094469769077023e-7,1.4120214331114767e-7,3.417494234048135e-6,1.036444944868542e-6,6.935652457906727e-7,1.4094469769077023e-7
4.654346338124572,1.4431900641209694e-7,2.1147393653997426e-6,1.4126222122046173e-6,4.591648633534007e-7,1.4407810933203535e-7,1.4433797557167338e-7,3.4951000479344074e-6,1.0710548594694558e-6,7.045960437324084e-7,1.4407810933203535e-7
4.722792607802875,1.475103449388726e-7,2.1508353730270713e-6,1.450349299214615e-6,4.656255465640413e-7,1.4726762487260459e-7,1.4752996790878825e-7,3.574576482923142e-6,1.1065202238924599e-6,7.158603978485445e-7,1.4726762487260459e-7
4.791238877481177,1.5075792447749592e-7,2.1877743258125193e-6,1.4889939639051164e-6,4.7221684984499745e-7,1.505133379042789e-7,1.5077821480247167e-7,3.6559355807153082e-6,1.1428466946128424e-6,7.273594574419562e-7,1.505133379042789e-7
4.85968514715948,1.5406182773958221e-7,2.2255612814880976e-6,1.5285620014182655e-6,4.789393084347893e-7,1.5381533113867363e-7,1.5408279885331666e-7,3.739188862539322e-6,1.1800396451100426e-6,7.390943351781587e-7,1.5381533113867363e-7
4.9281314168377826,1.574221278888288e-7,2.2642010839568627e-6,1.5690589100225694e-6,4.85793437032811e-7,1.5717367718437458e-7,1.5744379311399825e-7,3.82434731827086e-6,1.2181041590952901e-6,7.510661066412183e-7,1.5717367718437458e-7
4.996577686516085,1.6083888088047615e-7,2.3036983513025078e-6,1.6104898761248876e-6,4.927797224718589e-7,1.605884321076445e-7,1.608612539838461e-7,3.911421384561464e-6,1.257045014968483e-6,7.632758031173026e-7,1.605884321076445e-7
5.065023956194388,1.6431213512024812e-7,2.344057478453898e-6,1.6528597741594098e-6,4.998986325999155e-7,1.6405964342602886e-7,1.6433522953551716e-7,4.000420939842542e-6,1.2968666861512546e-6,7.757244210315761e-7,1.6405964342602886e-7
5.133470225872689,1.6784192480301385e-7,2.385282627637153e-6,1.6961731524878232e-6,5.071506100629009e-7,1.675873456674637e-7,1.678657544079698e-7,4.091355285340548e-6,1.337573328319408e-6,7.884129151758401e-7,1.675873456674637e-7
5.201916495550992,1.7142827313243458e-7,2.4273777241567984e-6,1.740434226848997e-6,5.145360753022743e-7,1.7117156148049872e-7,1.7145285158282064e-7,4.184233131643289e-6,1.3791687711872669e-6,8.013422003738668e-7,1.7117156148049872e-7
5.270362765229295,1.7507118976745062e-7,2.4703464489572724e-6,1.7856468701449302e-6,5.22055423335388e-7,1.7481230063509656e-7,1.750965309410546e-7,4.279062583489868e-6,1.4216565097369127e-6,8.145131503711767e-7,1.7481230063509656e-7
5.338809034907597,1.7877067270966052e-7,2.5141922350702117e-6,1.8318146041140793e-6,5.297090257538883e-7,1.7850956035569965e-7,1.7879679048427022e-7,4.375851125004715e-6,1.4650396951143563e-6,8.279265972799266e-7,1.7850956035569965e-7
5.4072553045859,1.8252670830332107e-7,2.558918261841292e-6,1.8789405913377522e-6,5.374972310567827e-7,1.8226332698656478e-7,1.82553616445702e-7,4.474605606374915e-6,1.5093211280792218e-6,8.415833326891331e-7,1.8226332698656478e-7
5.475701574264202,1.863392695700128e-7,2.6045274479358227e-6,1.9270276243599227e-6,5.454203619859044e-7,1.8607357354927245e-7,1.8636698229101967e-7,4.575332226197659e-6,1.5545032464592268e-6,8.554841054442264e-7,1.8607357354927245e-7
5.544147843942505,1.9020831820704132e-7,2.6510224463427434e-6,1.9760781175826025e-6,5.534787175243139e-7,1.899402611860168e-7,1.9023684927343965e-7,4.678036518268591e-6,1.600588119710089e-6,8.69629621980117e-7,1.899402611860168e-7
5.6125941136208075,1.9413380325516982e-7,2.6984056389345312e-6,2.0260940981620124e-6,5.616725722301652e-7,1.9386333904858333e-7,1.9416316687781432e-7,4.782723335150507e-6,1.647577437147163e-6,8.840205464322182e-7,1.9386333904858333e-7
5.68104038329911,1.9811565976635137e-7,2.7466791276964386e-6,2.0770771937961285e-6,5.700021732391036e-7,1.9784274185585815e-7,1.9814586993405214e-7,4.889396830520809e-6,1.6954724980644542e-6,8.986574971947547e-7,1.9784274185585815e-7
5.749486652977413,2.0215381402177712e-7,2.7958447347264936e-6,2.1290286296160588e-6,5.784677467035593e-7,2.0187839544494324e-7,2.021848849453889e-7,4.998060449623587e-6,1.744274207737817e-6,9.135410525829002e-7,2.0187839544494324e-7
5.817932922655715,2.062481768705382e-7,2.8459039896899796e-6,2.1819492118657635e-6,5.87069489688119e-7,2.0597021088697431e-7,2.0628012264989337e-7,5.1087169067320914e-6,1.7939830621038766e-6,9.286717438383718e-7,2.0597021088697431e-7
5.886379192334018,2.1039864728233937e-7,2.8968581271549e-6,2.235839321573785e-6,5.958075750545078e-7,2.1011808681858923e-7,2.1043148235033726e-7,5.221368172492191e-6,1.8445991407656237e-6,9.440500573498767e-7,2.1011808681858923e-7
5.95482546201232,2.1460511501203428e-7,2.948708083261309e-6,2.2906989084470197e-6,6.046821519056778e-7,2.1432191266157474e-7,2.146388534685073e-7,5.3360154604886745e-6,1.8961221013302776e-6,9.596764377617362e-7,2.1432191266157474e-7
6.023271731690623,2.188674522729528e-7,3.001454480733301e-6,2.346527472107951e-6,6.136933389244703e-7,2.185815605182384e-7,2.1890210843977798e-7,5.4526592039305655e-6,1.9485511613126505e-6,9.755512786480125e-7,2.185815605182384e-7
6.091718001368926,2.231855236178859e-7,3.0550976342080816e-6,2.4033240636489595e-6,6.228412331443778e-7,2.2289689505239352e-7,2.2322111170591796e-7,5.571299049322853e-6,2.001885099356393e-6,9.916749320604268e-7,2.2289689505239352e-7
6.160164271047228,2.275591794997922e-7,3.1096375362471562e-6,2.4610872685348895e-6,6.321259032882054e-7,2.2726776627290945e-7,2.2759571394193046e-7,5.691933833040785e-6,2.0561222384696265e-6,1.0080477016449763e-6,2.2726776627290945e-7
6.228610540725531,2.319882578261101e-7,3.1650738534505507e-6,2.5198151994976214e-6,6.415473911003389e-7,2.3169401208722462e-7,2.3202575305525386e-7,5.814561568784349e-6,2.1112604393636047e-6,1.0246698437521573e-6,2.3169401208722462e-7
6.2970568104038325,2.3647258451386932e-7,3.2214059207946732e-6,2.5795054872101986e-6,6.511057122349229e-7,2.3617545830134645e-7,2.365110548518956e-7,5.939179430591857e-6,2.1672970911268408e-6,1.0415415671038986e-6,2.3617545830134645e-7
6.365503080082135,2.4101197459991397e-7,3.2786327368583557e-6,2.6401552721821986e-6,6.608008564779055e-7,2.4071191973007444e-7,2.410514343686998e-7,6.06578373940625e-6,2.2242291031204786e-6,1.0586630340148062e-6,2.4071191973007444e-7
6.433949349760438,2.4560622913227803e-7,3.33675295449698e-6,2.701761192325236e-6,6.706327845273918e-7,2.4530319731042027e-7,2.4564669276472273e-7,6.194369943646194e-6,2.282052893431974e-6,1.0760343561733166e-6,2.4530319731042027e-7
6.50239561943874,2.5025513816778755e-7,3.3957648780669203e-6,2.7643193764026464e-6,6.806014313243125e-7,2.499490809881877e-7,2.5029662009679043e-7,6.324932606438516e-6,2.3407643816586443e-6,1.0936555977503204e-6,2.499490809881877e-7
6.570841889117043,2.549584798838822e-7,3.4556664562090944e-6,2.82782543459259e-6,6.907067042760673e-7,2.5464934905183867e-7,2.550009946533649e-7,6.457465389408945e-6,2.4003589805809966e-6,1.111526773178717e-6,2.5464934905183867e-7
6.639288158795345,2.597160199124815e-7,3.5164552759647805e-6,2.892274448051957e-6,7.009484824793688e-7,2.594037668002258e-7,2.597595819553433e-7,6.591961037361038e-6,2.460831585171519e-6,1.1296478467093252e-6,2.594037668002258e-7
6.707734428473648,2.645275136714531e-7,3.5781285582237032e-6,2.957660962477071e-6,7.113266189406886e-7,2.642120896512168e-7,2.645721371985488e-7,6.7284113638432785e-6,2.522176566710499e-6,1.1480187339651948e-6,2.642120896512168e-7
6.776180698151951,2.6939269992531933e-7,3.6406831465107814e-6,3.023978973115682e-6,7.218409344700305e-7,2.690740563693339e-7,2.6943839959159277e-7,6.866807231276084e-6,2.5843877582421015e-6,1.166639294725158e-6,2.690740563693339e-7
6.844626967830253,2.743113127756658e-7,3.7041155125372427e-6,3.0912219276535424e-6,7.324912282280494e-7,2.7398940083411816e-7,2.74358102902994e-7,7.007138547621139e-6,2.647458457349927e-6,1.1855093449142373e-6,2.7398940083411816e-7
6.913073237508556,2.7928306811642045e-7,3.768421737881944e-6,3.1593827046760836e-6,7.432772649584862e-7,2.7895783905051985e-7,2.793309631377028e-7,7.149394238181728e-6,2.711381405173796e-6,1.2046286419487018e-6,2.7895783905051985e-7
6.981519507186858,2.843076761793739e-7,3.833597520097598e-6,3.2284536171101053e-6,7.541987870895994e-7,2.8397908125032956e-7,2.8435669052750967e-7,7.293562243826379e-6,2.7761487895183734e-6,1.223996897170565e-6,2.8397908125032956e-7
7.049965776865161,2.89384830765016e-7,3.899638156501517e-6,3.2984263936830516e-6,7.652555027437558e-7,2.890528209009702e-7,2.894349788729045e-7,7.4396294964529375e-6,2.8417522273116447e-6,1.2436137641902434e-6,2.890528209009702e-7
7.1184120465434635,2.9451421723614146e-7,3.966538548172416e-6,3.3692921793671005e-6,7.764470955073932e-7,2.9417874369830344e-7,2.9456551364770434e-7,7.587581913770514e-6,2.9081827643828717e-6,1.2634788468801617e-6,2.9417874369830344e-7
7.186858316221766,2.996955078549135e-7,4.03429318829307e-6,3.4410415222785318e-6,7.877732174366159e-7,2.9935652168244786e-7,2.9974796666998316e-7,7.737404380425694e-6,2.975430863583206e-6,1.2835916932685265e-6,2.9935652168244786e-7
7.255304585900069,3.0492836311513116e-7,4.102896160040892e-6,3.5136643677935453e-6,7.992334919437738e-7,3.0458581545822483e-7,3.049819988776292e-7,7.889080737566445e-6,3.043486398457418e-6,1.3039517977597725e-6,3.0458581545822483e-7
7.323750855578371,3.1021243618312155e-7,4.172341134922597e-6,3.587150055772703e-6,8.108275161289313e-7,3.0986627819196144e-7,3.1026726332594734e-7,8.04259377362726e-6,3.1123386509124273e-6,1.324558603577053e-6,3.0986627819196144e-7
7.392197125256674,3.1554736501515634e-7,4.242621360450727e-6,3.6614873061280306e-6,8.225548543405736e-7,3.1519754772890707e-7,3.1560339763814227e-7,8.197925205233325e-6,3.181976296562361e-6,1.3454114947686335e-6,3.1519754772890707e-7
7.4606433949349755,3.209327777975446e-7,4.31372966158694e-6,3.7366642163805253e-6,8.344150423944541e-7,3.2057925247741537e-7,3.2099003011154537e-7,8.355055670761224e-6,3.252387404062418e-6,1.3665098018700306e-6,3.2057925247741537e-7
7.529089664613278,3.2636829361276654e-7,4.385658436412143e-6,3.8126682577743765e-6,8.464075887948397e-7,3.260110114089443e-7,3.264267801617038e-7,8.513964719902845e-6,3.3235594290026427e-6,1.3878528013488989e-6,3.260110114089443e-7
7.597535934291581,3.3185351844267075e-7,4.458399647688793e-6,3.889486263841668e-6,8.585319695164628e-7,3.314924306163647e-7,3.319132531043323e-7,8.674630799565541e-6,3.3954792049151195e-6,1.409439710831073e-6,3.314924306163647e-7
7.665982203969883,3.373880492762993e-7,4.531944823749079e-6,3.967104429070112e-6,8.707876325564357e-7,3.3702310731076324e-7,3.374490463725621e-7,8.837031246877736e-6,3.4681329414976148e-6,1.4312696933194147e-6,3.3702310731076324e-7
7.734428473648186,3.4297147133433015e-7,4.606285050945402e-6,4.045508301464551e-6,8.83173994603581e-7,3.4260262637975103e-7,3.430337449650267e-7,9.001142278308727e-6,3.5415062168420164e-6,1.4533418534190545e-6,3.4260262637975103e-7
7.8028747433264884,3.4860336250996937e-7,4.681410975315714e-6,4.124682781991851e-6,8.956904458123915e-7,3.482305661606233e-7,3.4866692666390975e-7,9.166938984006556e-6,3.6155839769902443e-6,1.4756552420003288e-6,3.482305661606233e-7
7.871321013004791,3.5428328559738986e-7,4.757312791037194e-6,4.204612111591288e-6,9.083363412543122e-7,3.539064896695976e-7,3.543481543744065e-7,9.33439531347613e-6,3.6903505249430424e-6,1.4982088470949506e-6,3.539064896695976e-7
7.939767282683094,3.600107971735156e-7,4.833980245866343e-6,4.285279876503623e-6,9.211110093554353e-7,3.596299531505309e-7,3.6007698445139624e-7,9.503484075135127e-6,3.765789523990648e-6,1.5210016020006378e-6,3.596299531505309e-7
8.008213552361395,3.6578544293508486e-7,4.911402634477646e-6,4.366669000388512e-6,9.340137476776533e-7,3.6540050274425084e-7,3.6585296259161737e-7,9.674176925988931e-6,3.841883991606565e-6,1.5440323812843104e-6,3.6540050274425084e-7
8.076659822039698,3.716067592529626e-7,4.989568796354149e-6,4.448761742104068e-6,9.470438239178591e-7,3.7121767493264457e-7,3.716756252769571e-7,9.8464443675228e-6,3.918616296672006e-6,1.5673000012261795e-6,3.7121767493264457e-7
8.145106091718,3.7747427028556046e-7,5.068467111235542e-6,4.531539690155739e-6,9.60200472466255e-7,3.7708099376310145e-7,3.775444962217378e-7,1.0020255736042927e-5,3.995968154257845e-6,1.590803215933967e-6,3.7708099376310145e-7
8.213552361396303,3.8338749475119727e-7,5.148085504114164e-6,4.614983767581293e-6,9.734829019558688e-7,3.829899783980295e-7,3.834590944773453e-7,1.0195579206562222e-5,4.07392063206391e-6,1.6145407245593546e-6,3.829899783980295e-7
8.281998631074606,3.8934593793449324e-7,5.228411434687885e-6,4.699074223513122e-6,9.86890285825659e-7,3.889441343440936e-7,3.894189251063551e-7,1.037238178069888e-5,4.152454138872663e-6,1.6385111624162008e-6,3.889441343440936e-7
8.350444900752908,3.95349100124065e-7,5.309431904687578e-6,4.783790637286067e-6,1.0004217714243424e-6,3.94942961778888e-7,3.9542348806431704e-7,1.0550629291450342e-5,4.231548433208943e-6,1.6627131083080116e-6,3.94942961778888e-7
8.41889117043121,4.0139646795278594e-7,5.391133448551244e-6,4.8691119132193705e-6,1.0140764705734995e-6,4.0098594766835305e-7,4.0147227031717136e-7,1.0730286394311506e-5,4.3111826147912424e-6,1.6871450765343354e-6,4.0098594766835305e-7
8.487337440109513,4.074875243897935e-7,5.473502142083753e-6,4.95501628805517e-6,1.0278534700036701e-6,4.070725754257154e-7,4.075647543899663e-7,1.0911316575046293e-5,4.39133513396861e-6,1.7118055258835696e-6,4.070725754257154e-7
8.555783709787816,4.1362173897052656e-7,5.556523592131768e-6,5.0414813222987576e-6,1.041751820363146e-6,4.1320231436436927e-7,4.13700409929163e-7,1.1093682140139727e-5,4.471983783616018e-6,1.7366928484197075e-6,4.1320231436436927e-7
8.624229979466119,4.19798576123398e-7,5.640182946131667e-6,5.128483911320814e-6,1.055770545987933e-6,4.193746295788614e-7,4.198787012521521e-7,1.1277344227234032e-5,4.553105708460237e-6,1.7618053804735467e-6,4.193746295788614e-7
8.692676249144421,4.260174905068581e-7,5.724464885559222e-6,5.2160002801393546e-6,1.0699086376853018e-6,4.255889757276421e-7,4.2609908301738386e-7,1.1462262800576717e-5,4.634677402748366e-6,1.7871413929837487e-6,4.255889757276421e-7
8.761122518822724,4.322779272314392e-7,5.809353628927205e-6,5.30400598897085e-6,1.0841650553983229e-6,4.3184479836533285e-7,4.32361000113346e-7,1.1648396656460669e-5,4.716674713134417e-6,1.8126990953826194e-6,4.3184479836533285e-7
8.829568788501026,4.385793268557592e-7,5.894832936781391e-6,5.39247593933645e-6,1.098538730537335e-6,4.3814153816157386e-7,4.386638928766118e-7,1.183570343077367e-5,4.799072847783137e-6,1.8384766378165551e-6,4.3814153816157386e-7
8.898015058179329,4.449211198354064e-7,5.980886107925798e-6,5.481384373839937e-6,1.1130285626492764e-6,4.444786259050204e-7,4.450071918737919e-7,1.2024139599553507e-5,4.88184637426059e-6,1.8644721061500391e-6,4.444786259050204e-7
8.966461327857632,4.513027279662296e-7,6.067495982087223e-6,5.570704881496802e-6,1.1276334184184833e-6,4.5085548372458817e-7,4.513903186786905e-7,1.2213660486648514e-5,4.9649692261954925e-6,1.8906835226317753e-6,4.5085548372458817e-7
9.034907597535934,4.5772356915829704e-7,6.154644948574983e-6,5.660410408503402e-6,1.1423521375508727e-6,4.5727152975238994e-7,4.578126908683089e-7,1.2404220276041045e-5,5.048414714048377e-6,1.9171088504466027e-6,4.5727152975238994e-7
9.103353867214237,4.6418305199580345e-7,6.242314941728999e-6,5.750473258792077e-6,1.157183527555894e-6,4.637261730167097e-7,4.6427371735990874e-7,1.2595772015511209e-5,5.132155525222615e-6,1.9437459881643804e-6,4.637261730167097e-7
9.17180013689254,4.706805781795609e-7,6.330487448025224e-6,5.840865103801107e-6,1.1721263647457292e-6,4.70218815773471e-7,4.707727995212352e-7,1.2788267628516259e-5,5.216163734833579e-6,1.970592771516344e-6,4.70218815773471e-7
9.240246406570842,4.772155410837087e-7,6.41914350696382e-6,5.931556987137654e-6,1.187179393236093e-6,4.767488512857909e-7,4.77309330504383e-7,1.2981657924293621e-5,5.3004108102605585e-6,1.997646971063638e-6,4.767488512857909e-7
9.308692676249144,4.837873311958063e-7,6.50826372206037e-6,6.022519341120081e-6,1.202341330719392e-6,4.833156707073627e-7,4.838827005748669e-7,1.3175892615846507e-5,5.3848676275780605e-6,2.0249062986366084e-6,4.833156707073627e-7
9.377138945927447,4.903953273460715e-7,6.59782825540578e-6,6.113721985556708e-6,1.2176108589168066e-6,4.899186533124933e-7,4.904922888959717e-7,1.3370920325161961e-5,5.469504471000697e-6,2.0523683973427964e-6,4.899186533124933e-7
